Ticker,Date/Time,Open,High,Low,Close,Volume
VEF,4/29/2016,61.00,95.00,48.00,76.80,1229316.00
VEF,5/31/2016,75.90,81.90,74.50,77.70,542692.00
VEF,6/30/2016,78.50,88.00,66.00,82.90,632939.00
VEF,7/29/2016,83.90,84.50,70.50,70.50,551719.00
VEF,8/31/2016,71.90,71.90,47.60,68.00,1135493.00
VEF,9/30/2016,67.90,81.00,67.90,75.20,498766.00
VEF,10/31/2016,75.00,77.00,51.30,61.10,671171.00
VEF,11/30/2016,66.50,67.00,43.60,44.20,855910.00
VEF,12/30/2016,44.00,48.50,40.00,42.50,688377.00
VEF,1/25/2017,41.90,44.00,40.10,40.60,339030.00
VEF,2/28/2017,41.50,57.90,37.00,52.20,686429.00
VEF,3/31/2017,52.00,68.50,50.70,60.80,564074.00
VEF,4/28/2017,62.00,62.00,56.50,57.00,141290.00
VEF,5/31/2017,55.10,56.80,45.00,48.50,263340.00
VEF,6/30/2017,49.10,59.00,48.90,49.70,71870.00
VEF,7/31/2017,50.00,54.70,49.00,50.50,73511.00
VEF,8/31/2017,52.00,65.00,50.30,59.00,168259.00
VEF,9/29/2017,59.00,63.00,57.50,60.50,142242.00
VEF,10/31/2017,63.00,70.40,58.10,59.00,248999.00
VEF,11/30/2017,60.00,67.40,59.10,64.00,127310.00
VEF,12/29/2017,63.50,64.80,59.50,63.10,161200.00
VEF,1/31/2018,63.00,63.00,51.00,54.10,211510.00
VEF,2/28/2018,53.80,55.00,50.00,52.70,77710.00
VEF,3/30/2018,52.20,60.40,51.00,52.50,111180.00
VEF,4/27/2018,52.60,61.00,52.60,54.50,125340.00
VEF,5/31/2018,51.10,62.50,48.50,52.90,77589.00
VEF,6/29/2018,54.80,55.50,48.10,50.20,43500.00
VEF,7/31/2018,50.00,55.60,48.00,48.50,33479.00
VEF,8/31/2018,51.00,62.50,48.50,60.00,125850.00
VEF,9/28/2018,60.60,69.30,56.10,62.70,86940.00
VEF,10/31/2018,64.70,72.00,62.00,64.00,85920.00
VEF,11/30/2018,63.50,77.30,62.00,77.30,146970.00
VEF,12/21/2018,85.00,100.00,75.90,78.00,590726.00
VFG,1/31/2013,12.53,13.32,12.05,12.53,27540.00
VFG,2/28/2013,12.62,13.96,12.42,12.42,13920.00
VFG,3/27/2013,12.45,13.98,12.35,13.00,84600.00
VFG,4/26/2013,13.91,17.78,13.04,16.95,224980.00
VFG,5/30/2013,16.13,17.45,15.14,16.79,24240.00
VFG,6/26/2013,15.64,16.79,15.31,16.30,6190.00
VFG,7/31/2013,17.28,17.28,13.88,14.79,22170.00
VFG,8/29/2013,14.78,17.31,14.48,16.13,9660.00
VFG,9/30/2013,16.97,16.97,13.78,14.28,1480.00
VFG,10/31/2013,15.12,15.22,13.14,14.05,82630.00
VFG,11/29/2013,14.11,14.78,14.11,14.35,65420.00
VFG,12/30/2013,14.56,15.48,13.63,14.80,28550.00
VFG,1/27/2014,14.80,17.17,14.45,16.35,66730.00
VFG,2/28/2014,16.83,16.83,14.45,15.66,88510.00
VFG,3/28/2014,14.97,16.88,14.62,15.14,32930.00
VFG,4/29/2014,15.13,16.11,13.92,14.55,20320.00
VFG,5/30/2014,15.13,15.14,13.92,13.92,21200.00
VFG,6/30/2014,13.95,15.59,13.92,14.23,45030.00
VFG,7/31/2014,14.23,14.26,13.22,13.50,41940.00
VFG,8/29/2014,13.53,14.93,13.22,14.37,280540.00
VFG,9/30/2014,14.41,15.69,14.30,14.98,237700.00
VFG,10/31/2014,14.98,17.15,14.80,16.40,124630.00
VFG,11/28/2014,17.12,17.12,15.69,16.77,95960.00
VFG,12/29/2014,16.40,17.13,15.27,16.40,37280.00
VFG,1/27/2015,16.22,17.49,15.41,16.77,20380.00
VFG,2/27/2015,16.03,17.49,15.30,17.13,17580.00
VFG,3/31/2015,16.40,17.86,16.03,17.50,102310.00
VFG,4/22/2015,17.67,19.32,17.49,19.14,31690.00
VFG,5/28/2015,18.95,19.51,17.86,19.14,4310.00
VFG,6/30/2015,19.14,20.26,18.08,19.01,31500.00
VFG,7/31/2015,19.11,20.92,18.06,20.02,24010.00
VFG,8/31/2015,20.16,21.77,20.01,20.52,56980.00
VFG,9/30/2015,20.51,22.56,20.01,22.10,14700.00
VFG,10/30/2015,23.08,29.74,20.00,29.23,514680.00
VFG,11/30/2015,27.43,33.08,25.90,29.49,508090.00
VFG,12/31/2015,30.26,32.05,27.95,28.98,466040.00
VFG,1/29/2016,29.74,30.82,26.38,30.30,502050.00
VFG,2/29/2016,30.55,35.26,28.73,33.95,834120.00
VFG,3/31/2016,33.95,35.78,30.29,31.34,1326250.00
VFG,4/29/2016,31.34,35.78,30.55,33.69,845330.00
VFG,5/31/2016,33.95,35.01,31.83,34.22,368710.00
VFG,6/30/2016,33.95,41.92,33.69,41.38,1293420.00
VFG,7/29/2016,41.38,42.17,36.87,38.73,611150.00
VFG,8/31/2016,38.73,48.92,38.20,48.39,1163850.00
VFG,9/30/2016,48.38,50.00,44.73,47.58,288210.00
VFG,10/31/2016,48.38,48.38,41.66,43.55,434570.00
VFG,11/30/2016,44.03,45.70,39.57,42.96,213050.00
VFG,12/30/2016,42.47,43.76,38.65,40.86,137060.00
VFG,1/25/2017,42.42,44.08,39.51,42.37,95540.00
VFG,2/28/2017,42.47,42.47,39.78,40.86,172690.00
VFG,3/31/2017,39.78,43.92,39.78,41.29,230260.00
VFG,4/28/2017,40.05,43.55,39.24,41.35,153370.00
VFG,5/31/2017,42.44,42.44,35.97,38.93,170610.00
VFG,6/30/2017,38.93,41.28,35.79,39.07,126090.00
VFG,7/31/2017,37.07,46.48,35.57,41.35,597320.00
VFG,8/31/2017,41.35,44.25,39.42,41.71,261270.00
VFG,9/29/2017,41.63,42.65,38.08,40.48,114550.00
VFG,10/31/2017,40.47,40.48,35.90,35.91,528510.00
VFG,11/30/2017,36.99,37.72,29.37,29.60,430940.00
VFG,12/29/2017,30.03,30.83,23.79,24.30,259600.00
VFG,1/31/2018,24.30,29.30,24.30,26.62,567460.00
VFG,2/28/2018,25.35,26.76,23.35,25.03,86110.00
VFG,3/30/2018,25.02,28.58,22.85,28.29,514910.00
VFG,4/27/2018,27.92,36.99,27.20,35.18,1448530.00
VFG,5/31/2018,35.18,37.41,34.45,36.67,1053570.00
VFG,6/29/2018,35.24,40.37,35.17,35.31,122480.00
VFG,7/31/2018,37.55,37.55,33.08,36.97,15780.00
VFG,8/31/2018,36.29,37.16,34.04,35.99,132020.00
VFG,9/28/2018,35.80,37.40,33.65,36.20,79000.00
VFG,10/31/2018,35.80,39.50,33.25,38.40,262280.00
VFG,11/30/2018,38.40,41.30,35.60,41.00,463620.00
VFG,12/20/2018,41.50,42.00,37.00,37.50,57770.00
VFR,1/31/2013,5.98,7.12,5.70,6.17,767400.00
VFR,2/28/2013,5.98,6.65,5.51,5.89,439900.00
VFR,3/29/2013,5.79,6.46,5.32,5.70,198000.00
VFR,4/26/2013,5.89,5.98,5.13,5.51,42600.00
VFR,5/31/2013,5.41,5.51,4.65,4.94,145000.00
VFR,6/28/2013,4.75,5.13,3.51,4.08,397600.00
VFR,7/31/2013,4.08,4.56,3.61,3.70,401400.00
VFR,8/30/2013,3.70,4.08,3.51,3.89,92200.00
VFR,9/30/2013,3.70,6.08,3.70,5.22,591500.00
VFR,10/31/2013,5.32,6.17,5.03,5.22,1073700.00
VFR,11/29/2013,5.60,6.17,5.13,6.17,458500.00
VFR,12/31/2013,6.08,6.17,5.51,5.70,560200.00
VFR,1/27/2014,5.89,6.55,5.70,6.55,431700.00
VFR,2/28/2014,6.46,7.98,6.17,6.93,352000.00
VFR,3/31/2014,6.65,9.68,6.55,8.83,976300.00
VFR,4/29/2014,8.83,9.21,6.65,8.36,852500.00
VFR,5/30/2014,8.36,9.31,7.79,8.55,246400.00
VFR,6/30/2014,8.83,10.63,8.55,10.44,657000.00
VFR,7/30/2014,10.06,10.44,8.36,9.40,967600.00
VFR,8/27/2014,9.49,9.50,8.40,9.00,20000.00
VFR,9/30/2014,8.50,10.70,7.20,10.30,191100.00
VFR,10/31/2014,10.30,16.50,9.40,14.90,960200.00
VFR,11/28/2014,16.30,20.90,15.80,18.50,2495900.00
VFR,12/31/2014,17.20,19.50,15.30,17.90,1073875.00
VFR,1/30/2015,19.10,22.50,15.80,15.80,1326275.00
VFR,2/27/2015,14.70,17.30,14.00,16.10,304245.00
VFR,3/31/2015,15.70,16.50,14.00,14.50,292200.00
VFR,4/27/2015,14.90,16.00,13.60,15.50,349920.00
VFR,5/29/2015,15.10,20.90,14.20,16.60,4030973.00
VFR,6/30/2015,17.40,18.00,14.80,16.10,883800.00
VFR,7/29/2015,15.40,16.00,14.10,14.90,181610.00
VFR,8/31/2015,15.20,15.20,12.10,14.00,39600.00
VFR,9/30/2015,15.20,15.20,11.00,12.60,51483.00
VFR,10/30/2015,11.40,13.10,10.70,12.40,78300.00
VFR,11/30/2015,12.20,13.40,10.00,10.80,107200.00
VFR,12/31/2015,10.80,16.80,10.30,16.70,618500.00
VFR,1/29/2016,16.80,16.90,11.30,14.40,258530.00
VFR,2/29/2016,13.00,17.00,13.00,14.90,166353.00
VFR,3/31/2016,14.90,17.90,14.20,14.80,141427.00
VFR,4/29/2016,14.40,16.10,13.00,13.70,100400.00
VFR,5/30/2016,14.30,14.30,12.00,13.00,28900.00
VFR,6/30/2016,13.90,17.00,12.00,14.90,91100.00
VFR,7/27/2016,13.50,14.40,11.30,13.00,129100.00
VFR,8/30/2016,13.00,14.50,11.80,14.00,326800.00
VFR,9/30/2016,13.00,16.80,12.40,16.50,207400.00
VFR,12/29/2016,14.90,18.60,12.20,18.60,21500.00
VFR,3/31/2017,16.80,16.80,9.80,10.60,6000.00
VFR,4/28/2017,10.60,10.60,8.00,8.00,22000.00
VFR,5/31/2017,8.20,10.20,8.10,9.90,36100.00
VFR,6/30/2017,7.95,7.95,4.59,5.28,5700.00
VFR,7/31/2017,4.89,6.81,4.89,6.81,3800.00
VFR,8/17/2017,5.81,5.81,5.81,5.81,900.00
VFR,9/22/2017,6.12,6.65,5.74,6.50,8000.00
VFR,10/30/2017,6.12,6.12,5.35,5.43,3800.00
VFR,11/30/2017,5.66,9.18,4.89,9.18,7223.00
VFR,12/29/2017,8.41,14.22,8.03,8.03,80884.00
VFR,1/31/2018,6.96,6.96,4.89,4.97,5300.00
VFR,2/26/2018,4.97,4.97,3.90,3.98,4000.00
VFR,3/29/2018,4.05,4.05,3.52,3.82,10134.00
VFR,4/18/2018,3.98,4.36,3.98,4.36,14700.00
VFR,5/31/2018,3.82,4.36,3.82,4.36,1100.00
VFR,6/29/2018,3.90,5.70,3.90,5.70,1300.00
VFR,7/30/2018,5.70,7.00,5.70,6.00,10400.00
VFR,8/30/2018,6.80,6.80,5.10,6.20,1160.00
VFR,9/21/2018,5.30,6.00,5.30,6.00,2200.00
VFR,10/22/2018,6.00,6.80,6.00,6.00,650.00
VFR,12/18/2018,5.10,5.10,3.60,4.00,25100.00
VGG,3/31/2016,47.99,72.15,47.99,57.02,1383865.00
VGG,4/29/2016,56.39,59.97,53.97,54.51,999110.00
VGG,5/31/2016,54.60,58.09,48.78,54.16,1418533.00
VGG,6/30/2016,54.33,61.94,53.88,58.27,1734809.00
VGG,7/29/2016,58.36,58.36,54.24,56.30,547670.00
VGG,8/31/2016,56.21,56.21,49.23,51.74,808334.00
VGG,9/30/2016,51.56,55.50,50.57,54.60,378499.00
VGG,10/31/2016,55.50,57.47,53.62,56.75,313984.00
VGG,11/30/2016,56.39,57.29,53.80,53.98,292729.00
VGG,12/30/2016,54.60,60.87,52.81,57.20,185304.00
VGG,1/25/2017,54.15,58.09,54.15,55.50,112418.00
VGG,2/28/2017,55.59,59.97,55.14,56.39,359833.00
VGG,3/31/2017,56.39,61.46,55.50,59.11,740759.00
VGG,4/28/2017,58.93,69.34,58.83,59.11,798245.00
VGG,5/31/2017,59.11,60.05,55.64,57.71,689453.00
VGG,6/30/2017,57.71,58.17,56.29,57.33,276297.00
VGG,7/31/2017,57.42,57.71,52.54,56.86,95182.00
VGG,8/31/2017,54.42,60.90,51.60,52.64,125693.00
VGG,9/29/2017,50.76,56.30,48.79,50.57,109332.00
VGG,10/31/2017,49.73,52.54,47.01,49.07,168435.00
VGG,11/30/2017,48.79,56.20,47.85,48.79,385039.00
VGG,12/29/2017,51.61,56.20,48.70,54.42,361791.00
VGG,1/31/2018,53.48,60.99,51.61,53.95,288665.00
VGG,2/28/2018,53.20,58.08,45.04,54.89,152730.00
VGG,3/30/2018,55.35,56.30,51.79,54.33,288438.00
VGG,4/27/2018,53.20,60.00,44.20,49.80,188048.00
VGG,5/31/2018,49.00,55.00,48.10,51.10,132089.00
VGG,6/29/2018,52.00,56.90,48.50,56.90,145636.00
VGG,7/31/2018,49.50,56.00,44.20,50.00,129643.00
VGG,8/31/2018,56.00,57.00,50.00,52.50,47882.00
VGG,9/28/2018,52.50,62.00,50.20,59.00,760963.00
VGG,10/31/2018,59.50,62.00,52.00,54.40,471698.00
VGG,11/30/2018,55.70,55.90,53.00,54.30,143887.00
VGG,12/21/2018,53.10,54.40,51.70,52.00,126116.00
VGI,9/28/2018,21.00,31.50,16.00,28.20,4530174.00
VGI,10/31/2018,29.50,29.60,18.10,18.10,6285807.00
VGI,11/30/2018,18.10,18.70,15.80,16.00,2045300.00
VGI,12/21/2018,15.90,16.10,12.50,12.90,1313940.00
VGL,7/31/2017,5.31,5.31,5.31,5.31,100.00
VGL,8/31/2017,4.52,4.52,4.52,4.52,100.00
VGL,2/28/2018,4.52,4.76,4.52,4.76,400.00
VGL,4/30/2018,6.50,6.50,6.50,6.50,500.00
VGL,6/29/2018,9.10,11.90,9.10,11.90,23000.00
VGL,7/27/2018,12.00,16.40,12.00,16.40,22800.00
VGL,8/31/2018,16.40,16.40,16.40,16.40,1600.00
VGL,9/28/2018,20.00,27.70,20.00,27.20,19900.00
VGL,10/3/2018,23.30,23.30,23.30,23.30,800.00
VGL,11/30/2018,14.00,14.00,7.50,11.60,8700.00
VGL,12/21/2018,12.50,15.00,12.30,15.00,6000.00
VGR,4/26/2018,25.20,32.00,22.50,23.40,130914.00
VGR,5/31/2018,22.00,23.00,19.10,22.00,56983.00
VGR,6/29/2018,20.00,22.20,18.40,18.40,76700.00
VGR,7/31/2018,18.10,24.80,16.70,20.50,11358.00
VGR,8/31/2018,20.60,20.60,18.00,18.00,27076.00
VGR,9/27/2018,19.00,20.00,19.00,20.00,8845.00
VGR,10/26/2018,19.70,19.70,19.00,19.00,26500.00
VGR,11/26/2018,19.00,21.50,17.30,19.00,9500.00
VGR,12/18/2018,17.60,20.20,17.50,19.50,8140.00
VGT,1/25/2017,17.32,17.32,10.63,11.45,1287910.00
VGT,2/28/2017,10.08,11.73,10.08,10.81,935185.00
VGT,3/31/2017,10.81,13.56,10.72,11.27,1816233.00
VGT,4/28/2017,11.09,11.73,10.81,11.00,488839.00
VGT,5/31/2017,11.00,12.46,10.72,10.72,728637.00
VGT,6/30/2017,10.81,11.00,9.99,10.45,788654.00
VGT,7/31/2017,10.17,10.90,9.71,10.65,309358.00
VGT,8/31/2017,10.55,11.13,9.88,11.03,829559.00
VGT,9/29/2017,10.55,11.13,10.55,10.93,162523.00
VGT,10/31/2017,10.84,11.13,10.64,10.65,202820.00
VGT,11/30/2017,10.64,11.51,9.97,10.55,222210.00
VGT,12/29/2017,10.55,11.41,9.88,9.88,137709.00
VGT,1/31/2018,10.93,18.89,10.74,16.11,5151558.00
VGT,2/28/2018,16.50,18.32,11.99,15.83,3645573.00
VGT,3/30/2018,15.82,16.30,13.43,14.77,12719090.00
VGT,4/27/2018,14.67,16.69,12.75,12.95,5585174.00
VGT,5/31/2018,12.95,13.33,9.88,10.74,5585496.00
VGT,6/29/2018,10.74,12.28,10.45,10.65,4044516.00
VGT,7/31/2018,10.45,10.45,7.96,8.63,7419419.00
VGT,8/31/2018,8.92,9.97,8.63,9.70,11774419.00
VGT,9/28/2018,9.70,14.10,9.30,13.20,24609920.00
VGT,10/31/2018,13.30,13.90,10.80,12.00,18779742.00
VGT,11/30/2018,11.90,13.40,11.60,12.00,18927122.00
VGT,12/21/2018,12.10,12.50,11.00,11.20,7928112.00
VGP,1/30/2013,7.51,8.07,7.32,8.01,232000.00
VGP,2/28/2013,8.01,9.39,7.82,8.64,27700.00
VGP,3/29/2013,8.64,8.64,7.82,8.26,54100.00
VGP,4/24/2013,8.39,9.28,8.09,8.42,21800.00
VGP,5/31/2013,8.42,11.67,8.42,10.08,235900.00
VGP,6/27/2013,9.42,11.21,8.95,10.08,188900.00
VGP,7/31/2013,9.28,11.21,9.28,10.30,87600.00
VGP,8/28/2013,9.81,10.86,9.81,10.16,14234.00
VGP,9/30/2013,10.09,11.91,10.09,11.91,13800.00
VGP,10/31/2013,11.77,12.47,10.02,11.35,23482.00
VGP,11/29/2013,11.07,13.03,10.86,12.68,22199.00
VGP,12/31/2013,12.61,15.41,11.42,15.41,59215.00
VGP,1/27/2014,14.78,17.80,14.78,16.81,20600.00
VGP,2/28/2014,16.81,18.22,15.41,16.81,16149.00
VGP,3/27/2014,15.27,17.42,14.01,16.48,121797.00
VGP,4/29/2014,14.88,17.06,14.15,16.70,362332.00
VGP,5/30/2014,15.02,19.60,15.02,19.60,2400.00
VGP,6/30/2014,19.60,19.60,15.90,15.90,1233.00
VGP,7/31/2014,14.37,15.24,12.48,13.79,18880.00
VGP,8/29/2014,13.79,15.35,12.31,13.68,23791.00
VGP,9/30/2014,14.05,15.12,12.38,13.68,22400.00
VGP,10/30/2014,12.31,15.12,12.31,13.75,72272.00
VGP,11/28/2014,13.67,15.12,12.69,13.68,39333.00
VGP,12/31/2014,12.91,14.44,12.31,13.60,33865.00
VGP,1/30/2015,13.29,15.12,12.84,14.13,21300.00
VGP,2/27/2015,14.43,15.50,14.43,15.50,660.00
VGP,3/31/2015,15.50,16.41,15.50,16.41,1235.00
VGP,4/27/2015,15.19,15.96,13.92,15.73,9970.00
VGP,5/27/2015,14.16,16.52,13.22,14.48,64820.00
VGP,6/30/2015,14.48,16.13,13.22,15.50,426635.00
VGP,7/31/2015,15.50,19.04,14.71,15.18,334443.00
VGP,8/31/2015,15.50,16.05,13.61,15.11,238519.00
VGP,9/30/2015,15.18,16.21,13.56,15.78,122883.00
VGP,10/30/2015,15.78,16.97,14.50,16.63,81520.00
VGP,11/27/2015,16.12,16.21,14.59,14.76,31516.00
VGP,12/30/2015,14.93,16.29,14.76,15.61,35550.00
VGP,1/29/2016,15.44,15.95,14.25,15.35,59415.00
VGP,2/29/2016,15.70,16.53,15.35,15.79,37380.00
VGP,3/31/2016,15.79,17.18,15.04,16.62,133318.00
VGP,4/29/2016,16.62,17.46,16.06,16.72,42598.00
VGP,5/31/2016,16.25,17.09,16.06,16.72,81830.00
VGP,6/30/2016,16.90,17.18,16.25,17.18,120920.00
VGP,7/29/2016,17.18,28.97,16.53,24.42,1455036.00
VGP,8/31/2016,25.07,26.93,18.39,23.12,44761.00
VGP,9/30/2016,22.29,24.61,21.08,21.08,236600.00
VGP,10/28/2016,22.75,26.93,21.17,25.54,285851.00
VGP,11/30/2016,23.22,28.14,21.36,25.37,296141.00
VGP,12/30/2016,25.37,29.38,23.94,29.38,38578.00
VGP,1/24/2017,28.52,28.62,22.04,23.85,9154.00
VGP,2/28/2017,24.80,26.71,24.80,26.23,22535.00
VGP,3/31/2017,24.23,27.47,23.84,27.19,42516.00
VGP,4/28/2017,24.61,24.61,21.94,21.94,2712.00
VGP,5/26/2017,20.03,23.08,18.22,19.65,9017.00
VGP,6/29/2017,20.98,27.57,20.98,25.76,10311.00
VGP,7/21/2017,24.80,24.80,20.22,20.22,1088.00
VGP,8/31/2017,22.23,27.09,22.23,26.90,2900.00
VGP,9/29/2017,24.32,25.76,19.84,25.76,3900.00
VGP,10/20/2017,23.18,24.80,22.89,24.80,300.00
VGP,11/28/2017,22.32,24.61,20.22,22.23,9880.00
VGP,12/27/2017,24.23,27.38,20.22,27.28,22766.00
VGP,1/30/2018,27.28,27.28,24.04,24.04,1868.00
VGP,2/28/2018,24.04,24.32,22.80,24.32,2106.00
VGP,3/30/2018,23.85,24.04,20.99,21.18,4296.00
VGP,4/27/2018,20.03,22.99,18.03,19.27,7252.00
VGP,5/30/2018,21.08,21.08,15.74,17.17,7855.00
VGP,6/29/2018,16.31,24.61,16.31,24.61,12787.00
VGP,7/31/2018,24.61,24.61,18.12,18.12,2856.00
VGP,8/30/2018,18.12,20.89,18.12,20.89,244.00
VGP,9/28/2018,18.89,22.23,15.74,18.41,10500.00
VGP,10/25/2018,20.22,20.99,16.50,20.99,684204.00
VGP,11/22/2018,19.08,20.70,19.08,20.70,2700.00
VGV,7/31/2017,15.97,15.97,7.13,9.32,55500.00
VGV,8/29/2017,8.56,9.70,6.74,7.80,16110.00
VGV,9/29/2017,8.57,8.95,7.22,7.70,47800.00
VGV,10/31/2017,7.70,9.63,7.03,9.63,123100.00
VGV,11/30/2017,8.28,9.24,7.70,8.67,31200.00
VGV,12/29/2017,8.18,10.88,8.18,10.40,126900.00
VGV,1/29/2018,10.40,10.49,9.72,10.40,97400.00
VGV,2/22/2018,9.63,10.98,8.38,10.01,44000.00
VGV,3/29/2018,9.63,11.07,9.63,9.72,92200.00
VGV,4/24/2018,9.63,9.92,9.63,9.82,37400.00
VGV,5/22/2018,9.63,10.11,9.63,10.11,24100.00
VGV,6/28/2018,9.63,9.63,8.18,8.18,11400.00
VGV,7/30/2018,7.03,12.00,7.03,11.00,4400.00
VGV,8/31/2018,10.90,12.50,9.40,12.50,29300.00
VGV,9/27/2018,10.70,13.00,9.50,10.50,39500.00
VGV,10/30/2018,10.00,12.00,9.40,10.10,11400.00
VGV,11/30/2018,10.00,11.20,9.80,10.60,23400.00
VGV,12/21/2018,12.00,12.00,10.20,10.20,2300.00
VHD,6/30/2017,22.22,22.22,6.38,7.76,70100.00
VHD,7/31/2017,7.68,8.47,6.00,7.24,26690.00
VHD,8/31/2017,6.35,8.38,6.18,6.35,20110.00
VHD,9/29/2017,7.15,7.41,6.62,6.62,24480.00
VHD,10/31/2017,6.62,8.21,6.18,7.50,41400.00
VHD,11/30/2017,7.94,7.94,7.06,7.32,8500.00
VHD,12/29/2017,7.41,10.59,7.32,8.82,112600.00
VHD,1/17/2018,7.50,9.00,6.80,9.00,8400.00
VHD,2/28/2018,9.09,9.09,8.38,8.38,5100.00
VHD,3/30/2018,7.50,8.74,6.53,7.94,56500.00
VHD,4/24/2018,9.00,9.97,7.70,9.00,96700.00
VHD,5/30/2018,8.90,9.70,6.80,8.00,54200.00
VHD,6/22/2018,8.10,9.40,8.00,8.00,10200.00
VHD,7/23/2018,8.00,8.10,8.00,8.00,18000.00
VHD,8/22/2018,8.90,9.00,8.80,8.80,7700.00
VHD,9/25/2018,8.80,9.00,8.80,8.80,91800.00
VHD,10/30/2018,8.90,9.90,8.80,9.20,20000.00
VHD,11/29/2018,9.20,9.50,7.50,9.00,21400.00
VHD,12/21/2018,9.50,9.50,8.20,9.40,5200.00
VHC,1/31/2013,11.24,12.46,10.73,11.51,29420.00
VHC,2/28/2013,11.29,12.41,10.81,11.76,9330.00
VHC,3/29/2013,11.76,12.54,10.21,11.20,26220.00
VHC,4/24/2013,11.20,11.98,10.86,11.63,19000.00
VHC,5/31/2013,11.50,13.62,11.50,13.62,44970.00
VHC,6/28/2013,12.67,14.96,11.58,14.96,135370.00
VHC,7/31/2013,13.94,14.06,12.48,12.88,315300.00
VHC,8/30/2013,12.65,13.78,11.53,11.98,70610.00
VHC,9/30/2013,11.70,13.78,11.58,12.37,18840.00
VHC,10/30/2013,12.26,12.93,12.09,12.37,47780.00
VHC,11/29/2013,11.86,13.55,11.81,12.88,56620.00
VHC,12/30/2013,12.37,14.17,12.37,13.21,32720.00
VHC,1/27/2014,13.50,14.39,12.76,13.55,94780.00
VHC,2/28/2014,13.16,15.18,13.16,14.62,130510.00
VHC,3/31/2014,14.39,16.87,13.89,16.14,84440.00
VHC,4/29/2014,16.14,19.70,15.18,18.70,288930.00
VHC,5/30/2014,19.35,19.53,17.64,19.00,675510.00
VHC,6/30/2014,18.99,24.72,17.58,24.31,1259410.00
VHC,7/31/2014,23.71,27.14,22.18,26.43,1704970.00
VHC,8/29/2014,26.01,31.86,25.96,30.09,2050630.00
VHC,9/30/2014,30.38,33.62,29.79,31.86,2201730.00
VHC,10/31/2014,31.85,36.87,26.43,30.97,3821990.00
VHC,11/28/2014,31.56,35.10,29.64,33.18,8178140.00
VHC,12/31/2014,33.36,35.84,31.06,33.54,4397850.00
VHC,1/30/2015,33.18,38.85,31.68,38.49,4342120.00
VHC,2/27/2015,37.87,39.82,35.48,37.08,2574150.00
VHC,3/31/2015,36.90,37.79,33.27,33.36,2526410.00
VHC,4/27/2015,33.36,36.02,31.86,31.95,2412650.00
VHC,5/29/2015,32.56,33.71,28.67,33.10,2553370.00
VHC,6/30/2015,33.36,35.84,31.41,34.16,2661880.00
VHC,7/31/2015,34.78,39.09,33.36,37.09,2810080.00
VHC,8/31/2015,35.09,36.36,30.91,33.72,1247710.00
VHC,9/30/2015,33.81,34.27,31.36,33.18,779150.00
VHC,10/30/2015,33.00,35.81,32.63,32.72,2305540.00
VHC,11/30/2015,32.72,33.18,31.63,31.82,1400770.00
VHC,12/31/2015,31.82,32.63,25.91,26.54,711060.00
VHC,1/29/2016,25.00,26.72,21.36,26.00,1132790.00
VHC,2/29/2016,26.00,29.82,25.82,26.72,1992000.00
VHC,3/31/2016,26.82,26.82,24.09,25.00,2721020.00
VHC,4/29/2016,25.00,27.27,24.54,26.27,1446570.00
VHC,5/31/2016,26.36,32.27,26.18,30.82,2102210.00
VHC,6/30/2016,30.82,43.49,30.82,43.02,3550200.00
VHC,7/29/2016,43.40,52.48,42.07,49.64,3103350.00
VHC,8/31/2016,49.64,55.31,47.28,52.48,3184480.00
VHC,9/30/2016,52.48,59.94,48.22,55.60,4012130.00
VHC,10/31/2016,55.50,56.73,50.11,51.91,2773480.00
VHC,11/30/2016,51.15,52.57,42.74,44.44,3961720.00
VHC,12/30/2016,47.18,55.50,47.18,54.65,6065650.00
VHC,1/25/2017,54.46,56.26,50.96,53.42,1619980.00
VHC,2/28/2017,53.42,53.42,43.49,43.49,2733890.00
VHC,3/31/2017,44.06,52.19,43.49,51.25,4079850.00
VHC,4/28/2017,51.53,54.74,47.84,50.11,1754340.00
VHC,5/31/2017,50.11,54.27,48.41,53.23,1129090.00
VHC,6/30/2017,53.23,57.49,50.11,55.78,1401790.00
VHC,7/31/2017,55.97,57.39,47.37,48.98,968610.00
VHC,8/31/2017,49.07,49.07,46.14,46.33,687500.00
VHC,9/29/2017,46.52,49.17,42.17,48.22,2089410.00
VHC,10/31/2017,48.03,49.17,43.59,44.34,1093220.00
VHC,11/30/2017,43.97,51.53,40.85,50.49,3355640.00
VHC,12/29/2017,51.06,53.14,47.28,50.40,1646630.00
VHC,1/31/2018,50.96,57.01,50.11,52.48,6058660.00
VHC,2/28/2018,52.85,54.74,45.48,48.69,2909100.00
VHC,3/30/2018,47.94,68.71,47.28,68.61,6470630.00
VHC,4/27/2018,69.20,76.55,58.22,58.22,10903720.00
VHC,5/31/2018,56.85,60.77,48.03,51.75,7825300.00
VHC,6/29/2018,51.75,64.99,51.75,57.54,4615230.00
VHC,7/31/2018,56.46,71.55,52.83,68.81,3495970.00
VHC,8/31/2018,70.57,76.95,66.16,75.48,2687670.00
VHC,9/28/2018,75.38,96.64,73.71,93.22,3048170.00
VHC,10/31/2018,93.12,102.92,82.43,92.14,5370490.00
VHC,11/30/2018,93.02,111.25,89.10,99.98,5953380.00
VHC,12/21/2018,101.74,104.00,85.00,89.90,4823230.00
